42.342117,-78.680861,10844
42.315592,-78.576386,10845
42.278286,-78.430325,10846
42.276592,-78.423686,10847
42.275869,-78.429547,10848
42.258508,-78.569942,10849
41.575589,-78.493769,10852
41.539533,-78.190617,10853
41.208392,-78.085003,10856
40.969667,-78.427547,10857
40.658314,-78.394017,10858
40.7032,-78.398822,10859
40.698172,-78.332347,10860
40.003378,-79.414867,10864
40.002989,-79.390367,10865
39.743839,-78.297233,10867
39.510333,-80.118714,10868
43.112064,-76.765758,10869
43.044639,-77.4975,10870
42.994647,-76.725256,10871
42.891647,-77.043525,10873
42.879622,-76.667031,10874
42.872361,-77.102778,10875
42.702778,-76.719361,10876
42.446,-76.966,10878
41.994572,-77.347342,10883
41.473317,-77.691319,10885
41.184806,-77.89975,10886
40.670536,-77.975697,10887
39.968006,-77.846528,10889
42.892778,-83.613833,10893
41.009694,-78.022144,10894
40.927083,-78.079758,10895
40.839697,-78.112369,10896
42.565708,-76.693197,10897
42.466958,-76.773231,10899
42.493667,-76.522972,10901
41.951322,-77.186472,10905
41.456706,-77.575481,10909
41.367575,-76.967853,10910
41.171842,-77.796408,10911
41.134317,-77.5019,10912
42.022694,-75.414703,10921
42.371983,-107.994556,10931
41.135181,-72.081464,10960
45.137286,-74.486369,10962
45.022542,-74.288306,10963
44.747167,-75.726464,10964
43.033656,-73.920733,10978
43.023269,-73.764314,10979
45.400631,-70.887408,10984
43.229881,-71.909192,10985
41.646469,-70.348661,10990
45.6982,-67.789175,10992
45.582192,-68.581944,10993
43.572011,-66.999406,10996
43.264183,-66.9994,10997
42.987942,-79.840483,11004
44.703167,-75.981139,11007
45.331842,-74.278119,11008
45.074042,-74.078422,11009
48.499783,-124.912333,11015
35.979122,-108.560969,11018
34.369456,-110.480036,11021
33.572675,-107.745067,11040
32.861456,-105.588203,11041
32.686028,-105.159722,11042
32.127167,-103.82875,11043
32.994153,-107.855675,11044
42.553783,-93.097922,11045
42.116681,-93.281067,11046
41.489294,-93.498572,11047
41.350722,-93.536806,11048
41.322631,-93.546686,11049
40.663117,-93.515022,11050
38.679153,-117.299228,11059
34.883636,-110.325567,11061
34.882425,-113.670189,11062
35.047014,-112.460589,11064
